85300000	85320000	8.13463338874917
85300000	85340000	20.1948405238029
85300000	85360000	21.1409997868097
85300000	85380000	21.8879192160678
85300000	85400000	22.0515125654741
85300000	85420000	7.46516622797617
85300000	85440000	16.2275256111309
85300000	85460000	14.0858646418556
85300000	85480000	10.1243727302501
85300000	85500000	14.1967465706295
85300000	85520000	12.9797212118851
85300000	85540000	8.57866140797842
85300000	85560000	9.45194784323361
85300000	85580000	14.064223798136
85300000	85600000	7.620192244496
85300000	85620000	2.98013543046656
85300000	85640000	7.71519392487114
85300000	85660000	12.4528959869621
85300000	85680000	10.3574332968349
85300000	85700000	10.4124525157457
85300000	85720000	14.3980863215508
85300000	85740000	12.6519073662346
85300000	85760000	11.5003365956849
85300000	85780000	8.64996631126454
85300000	85800000	11.7833813866173
85300000	85820000	11.7505022899085
85300000	85840000	6.8326066932033
85300000	85860000	11.7577490988641
85300000	85880000	11.8216409915401
85300000	85900000	10.0950847960876
85300000	85920000	4.91731644788683
85300000	85940000	6.42786684253882
85300000	85980000	14.2836330413499
85300000	86000000	9.3378165954618
85300000	86020000	2.65205068493187
85300000	86040000	6.69876685973555
85300000	86060000	6.72974343021416
85300000	86080000	4.34289469855606
85300000	86100000	3.87206717918845
85300000	86120000	3.29580752519208
85300000	86140000	5.19579199041647
85300000	86160000	5.47783511792985
85300000	86180000	4.82313966462954
85300000	86200000	3.2329003736166
85300000	86220000	2.26730341918198
85300000	86240000	2.92418521716646
85300000	86260000	0.928484166313464
85300000	86280000	3.03119640655303
85300000	86300000	3.53575537573772
85300000	86320000	9.9792591078702
85300000	86340000	1.18023882699179
85300000	86360000	2.45837953208925
85300000	86380000	2.79266594537691
85300000	86400000	2.37762472531896
85300000	86420000	5.56769839644162
85300000	86440000	5.117718529268
85300000	86460000	1.84151325541498
85300000	86500000	2.49480651968786
85300000	86520000	5.14432169449841
85300000	86540000	2.00288256862159
85300000	86560000	2.64817823962634
85300000	86600000	5.19174655293617
85300000	86620000	4.11513059997946
85300000	86640000	1.31155690697213
85300000	86660000	3.12413629346997
85300000	86680000	0.722785365582561
85300000	86700000	4.1729304090828
85300000	86720000	3.87912487834943
85300000	86740000	2.89978023145582
85300000	86760000	0.869338418337157
85300000	86780000	3.76620091346755
85320000	85300000	8.13463338874917
85320000	85340000	27.1670854149466
85320000	85380000	6.12653387731236
85320000	85400000	30.1811760910156
85320000	85420000	10.6704078539324
85320000	85460000	6.04417469695717
85320000	85480000	5.67417931791144
85320000	85500000	7.96508933206115
85320000	85520000	9.91761732814034
85320000	85540000	6.71481119142809
85320000	85560000	12.4458272035041
85320000	85580000	7.26599051054373
85320000	85640000	5.55939988057297
85320000	85680000	7.82143048488567
85320000	85700000	5.02247053316538
85320000	85720000	13.7510394926416
85320000	85740000	9.14947571674248
85320000	85800000	8.55913105647323
85320000	85860000	5.90442367688065
85320000	85900000	9.03191290947871
85320000	85920000	3.06606044928271
85320000	85940000	6.30539327399916
85320000	85980000	2.52091775624303
85320000	86100000	6.64521590971012
85320000	86120000	4.74784323286343
85320000	86160000	4.71571411756539
85320000	86180000	4.14433560498182
85320000	86240000	2.59275765522717
85320000	86300000	2.95416899270548
85320000	86320000	5.59651489347342
85320000	86360000	3.91515269017189
85320000	86380000	3.10654575907731
85320000	86420000	5.25137684536664
85320000	86500000	3.65862149215487
85320000	86520000	5.47120986450385
85320000	86680000	6.07780828398584
85320000	86700000	2.90796486050158
85320000	86720000	4.16145444497434
85340000	85300000	20.1948405238029
85340000	85320000	27.1670854149466
85340000	85360000	25.0423057091078
85340000	85380000	27.8990830647504
85340000	85400000	46.9979236988709
85340000	85420000	34.0149962885995
85340000	85440000	22.3599947376498
85340000	85460000	12.2158208154085
85340000	85480000	13.5408918994039
85340000	85500000	15.5116344583376
85340000	85520000	11.9609317973949
85340000	85540000	14.2656100724938
85340000	85560000	15.7253951818018
85340000	85580000	15.2244380243256
85340000	85600000	14.7674505222372
85340000	85620000	14.4200431678412
85340000	85640000	11.1805282503935
85340000	85660000	10.9301686463085
85340000	85680000	14.3988044316945
85340000	85700000	8.93957119178933
85340000	85720000	9.2276365191528
85340000	85740000	7.10556402510591
85340000	85760000	12.9779322868596
85340000	85780000	11.1072871189846
85340000	85800000	13.1623288582293
85340000	85820000	5.75013644594608
85340000	85840000	6.51217281934765
85340000	85860000	6.95212905754408
85340000	85880000	16.4854947428856
85340000	85900000	9.14818349159843
85340000	85920000	5.40864112495841
85340000	85940000	9.69865482774964
85340000	85980000	5.16228849824399
85340000	86000000	6.61428807044211
85340000	86020000	2.37989355497695
85340000	86040000	5.28724491290374
85340000	86060000	7.54947421201527
85340000	86080000	2.6769083036839
85340000	86100000	8.9173962855537
85340000	86120000	6.38034662679262
85340000	86140000	5.04738577536564
85340000	86160000	8.50905353191295
85340000	86180000	6.48112213926509
85340000	86200000	5.01271877133852
85340000	86220000	5.42311460079136
85340000	86240000	2.27885547765187
85340000	86260000	2.6509735395462
85340000	86300000	2.70942454701385
85340000	86320000	1.2652830695079
85340000	86340000	4.5179837155828
85340000	86360000	1.61023051585047
85340000	86380000	2.72472252941387
85340000	86400000	3.49263074703949
85340000	86420000	3.29577769021507
85340000	86440000	0.831336007009692
85340000	86460000	7.2398216252748
85340000	86500000	5.61810125256691
85340000	86520000	2.49329204707655
85340000	86540000	1.92088356956103
85340000	86560000	6.73311946982071
85340000	86580000	1.25296879993668
85340000	86600000	4.96966770416289
85340000	86620000	1.31454261271943
85340000	86640000	1.25873922187234
85340000	86660000	1.19981079703617
85340000	86680000	2.07259132279521
85340000	86700000	5.28872847940356
85340000	86720000	1.86945561527261
85340000	86780000	1.82269218598554
85360000	85300000	21.1409997868097
85360000	85340000	25.0423057091078
85360000	85380000	35.3027623739124
85360000	85400000	63.1111535294561
85360000	85420000	39.5221444399396
85360000	85440000	30.6938443264999
85360000	85460000	27.8006645783618
85360000	85480000	18.7071378549878
85360000	85500000	20.8500131152069
85360000	85520000	20.4840511311485
85360000	85540000	15.5123014635071
85360000	85560000	15.0577295784687
85360000	85580000	11.2767025396344
85360000	85600000	9.47603355436407
85360000	85620000	3.67863083714565
85360000	85640000	3.17930273916802
85360000	85660000	13.7771051148727
85360000	85680000	10.595051576923
85360000	85700000	11.4385095324678
85360000	85720000	5.94492867760075
85360000	85740000	6.54309088599261
85360000	85760000	2.37049350960655
85360000	85780000	7.04273857734709
85360000	85800000	12.1617388679104
85360000	85820000	4.81700545509008
85360000	85840000	4.24079835460417
85360000	85860000	5.47315727414802
85360000	85880000	7.34925087983394
85360000	85900000	5.84186727910133
85360000	85920000	4.36272026218483
85360000	85940000	8.84729206729233
85360000	85980000	7.39360562686512
85360000	86000000	12.6979140843505
85360000	86020000	6.77726117727939
