0,0,0.0
0,1,1793.64938679
0,2,3120.03476415
0,3,2052.20733962
0,4,3534.19016038
0,5,5022.07930189
0,6,6179.41249057
0,7,5844.00482075
0,8,7193.20506604
0,9,7928.34885849
0,10,8853.03672642
0,11,7934.15809434
0,12,7727.43798113
0,13,6597.9085283
0,14,7016.19939623
0,15,7616.39107547
0,16,7168.47833019
0,17,7902.2290283
0,18,7713.97566981
0,19,8615.49939623
0,20,7973.36137736
0,21,8397.82304717
0,22,8540.14024528
0,23,8709.33936792
0,24,7779.51185849
0,25,7844.31032075
0,26,7717.44214151
0,27,6654.88376415
0,28,7992.69235849
0,29,8532.18815094
0,30,8483.14227358
0,31,8074.05916981
0,32,9330.13150943
0,33,8915.0374717
0,34,8604.82087736
0,35,8995.70033962
0,36,8123.34562264
0,37,8976.29322642
0,38,8128.54561321
0,39,9388.13789623
0,40,9313.45139623
0,41,10374.5923396
0,42,12143.6551038
0,43,11378.3553679
0,44,10210.8263868
0,45,9238.83948113
0,46,10091.3804151
0,47,11914.4154623
0,48,10914.8701038
0,49,9580.59800943
0,50,10719.416434
0,51,9300.96268868
0,52,7676.33292453
0,53,8205.16207547
0,54,8866.01650943
0,55,8793.48859434
0,56,7775.16665094
0,57,8340.01950943
0,58,8587.0670566
0,59,8292.13177358
0,60,8552.86900943
0,61,9179.38363208
0,62,7977.91986792
0,63,7993.0360566
0,64,8663.66482075
0,65,9390.96799057
0,66,10458.365066
0,67,8969.26681132
0,68,9455.91972642
0,69,10102.8355
0,70,9882.02039623
1,0,1793.64938679
1,1,0.0
1,2,1922.62838679
1,3,2322.01848113
1,4,3766.9865566
1,5,4553.20336792
1,6,5573.92817925
1,7,5470.30637736
1,8,6365.65904717
1,9,7301.43386792
1,10,7918.86116038
1,11,6914.15710377
1,12,6556.07440566
1,13,5638.59883962
1,14,6202.35348113
1,15,6623.07413208
1,16,5826.42391509
1,17,6536.13422642
1,18,6367.70278302
1,19,7408.31649057
1,20,6659.67936792
1,21,7060.73599057
1,22,7098.69383019
1,23,7196.39071698
1,24,6312.43120755
1,25,6548.73361321
1,26,6339.62523585
1,27,5288.70878302
1,28,6549.54848113
1,29,7148.3749434
1,30,6982.54031132
1,31,6811.24293396
1,32,7959.7660566
1,33,7394.8570283
1,34,7147.94831132
1,35,7653.07282075
1,36,6715.71839623
1,37,7508.95201887
1,38,6609.82883962
1,39,7921.61851887
1,40,7797.46689623
1,41,8977.52025472
1,42,10637.1697642
1,43,9950.40983962
1,44,8718.86682075
1,45,7761.755
1,46,8455.46701887
1,47,10294.2847736
1,48,9300.97930189
1,49,8062.0454717
