0	2643.95875457	1665.95002173	914.094452862	536.553633897	1054.41371046	3081.33692279	1847.67974635	1736.38118629	2972.31574234	3159.83781871	2179.20441389	3072.92241217	2438.0847972	2483.38556876	3590.53118421	4055.71426689	3687.86619727	2460.85172156	2317.82116157	2893.79503564	2110.95874091	2145.81613213	2336.89345424	3216.19665157	2514.25899168	2527.96703353	2367.59093736	3199.7157709	2389.2649871	3364.58980567	3649.99089975	3446.88500289	3194.19446046	2541.42106542	3703.68729475	3966.72922103	3376.57402892	4180.74799953	5284.6005847	5500.03406023	6918.54341926	6321.38958361	6498.71332402	6689.29909088	6287.1010556	7400.04242721	7580.78792066	7798.19420764	6888.97821221	6349.42240665	6747.16383511	8656.34454884	6950.09687188	7340.30116454	6959.75187285	6053.25859342	7427.29792117	7070.40383716	6771.05369383	8567.37823439	7653.81711537	9049.37993536	8044.26722179	9312.91933182	9324.73688722	9625.62487467	8944.67112383	10343.518531	9206.00846431	10321.0388041	8648.80116416	9329.26502949	9788.77146855	8983.83822299	
3159.83781871	5452.28020141	3759.1226928	3484.68532272	3692.14622135	2587.06332897	3796.69449425	1684.000644	1729.65343166	2048.60067844	0	2117.58801124	333.056758293	1646.95695572	1028.97212475	2653.64074721	1825.0619097	1752.51027388	2459.84040045	2791.17900395	2242.0901583	2554.08546769	3511.64562638	3117.72928763	3530.10029564	4284.69156607	4464.04320307	3651.99402671	2812.11964187	3220.2968335	4059.94288719	5335.91940195	4913.85457723	5228.92761387	4171.38377993	5598.10578616	4634.02606655	5572.72289912	5589.36575891	7426.77245287	6764.59838167	8333.53380489	7858.13051111	8026.87220398	8469.8431282	8032.52223085	8967.67522411	9277.42501072	9465.62600444	8480.32013671	7838.12771168	8479.63111336	9857.64475561	8693.89738847	9342.6163413	8529.52512578	7503.52729408	9330.71774125	8390.00060568	8723.38924441	10428.151696	9278.00197938	10321.573119	9329.48895287	10677.9621642	10646.1244868	10933.5979248	10085.4886057	11235.6139005	10102.9006754	11391.0738565	9532.13540076	10189.0055732	10868.944039	9731.78912706	
2893.79503564	5486.52931385	4143.66014812	3684.1897523	3312.56026491	2899.05751185	4906.86213553	2649.78301612	2442.39219593	2756.84483105	2242.0901583	1334.10052587	2266.61990133	1745.72457172	1353.14811255	1886.04438079	1566.09330421	1163.96035097	584.737939103	1681.55322111	0	1649.03745796	1928.48530655	1252.34611807	2119.62159695	2555.52522854	2942.36664071	1829.19471172	664.592688004	1446.10760713	1872.17872159	3330.1658189	2868.30685358	3560.55174081	2659.27638037	3789.3673655	3553.02029213	4090.50946616	3793.83004579	5545.62288677	4795.42452277	6262.54614997	5781.69621964	5995.16104421	6394.74149138	6015.72793172	6871.85449528	7188.35443063	7438.09330486	6681.81173955	5787.85864513	6704.10860184	7721.5772717	6694.23824322	7445.00597323	6480.3230264	5598.79945494	7367.26770151	6394.49646124	6919.06529438	8574.40447861	7627.88756675	8871.37975368	7610.68096527	8697.15800359	8909.21018185	9008.8035999	8126.07948982	9420.76001497	8195.0888255	9625.33188258	7673.02311116	8499.74768083	8959.12826502	8052.36016109	
3364.58980567	5645.0440191	4812.13034201	4274.0765638	3542.93923832	3776.2959573	5912.04738858	3976.04758427	3717.14518433	4043.61435724	4059.94288719	2532.48442095	4067.57584702	3117.73449698	3087.27797254	3018.5104156	3276.98206612	2914.84193	1663.217011	2354.12162688	1872.17872159	2356.94391359	1671.7179666	1237.20198267	2096.008987	1481.37752459	2213.84689537	1187.08408362	1427.60657916	1410.87540688	0	1608.39783029	1136.72224101	2289.63684488	1932.20090444	2302.21968102	3288.75336001	2973.80203642	2447.95192282	3849.90795951	3209.89480458	4516.75662334	3993.58436373	4258.72027674	4559.76869728	4242.92750902	5068.24657685	5364.48620053	5678.34355584	5171.02659683	4040.48887274	5184.05389454	5985.51262874	4941.72545822	5738.71724356	4718.00986583	4025.73809787	5617.29133383	4752.96856259	5319.53590651	6932.36401198	6238.39915957	7714.70014543	6236.21498724	7054.76783843	7491.19808886	7428.93057845	6562.61682136	8039.66992993	6744.52401061	8237.14429187	6275.16690531	7245.34207881	7451.27215922	6844.79858533	
3966.72922103	6054.04196145	5579.53533962	4648.07922247	4155.8521685	3718.29649556	4847.98484623	3992.95498893	3724.77465367	3087.48156822	4634.02606655	4387.00349618	4830.39793756	3016.5314472	4091.34199162	5412.51935911	4503.18022885	4089.82419942	3598.1693415	4647.50667512	3553.02029213	2346.54331887	4066.16644211	3562.44486107	1449.14369816	2786.04984588	4632.73931054	3668.38494094	3163.81901868	3927.32391175	3288.75336001	3599.91073238	3417.30637528	2708.23663186	2025.73945578	2882.30152315	0	2630.28090591	2143.45015923	4415.52053676	3219.52838141	4863.87697853	4599.07321233	4521.78995012	5363.2160906	4675.87751045	5597.28832964	5945.25771342	5801.06989407	4309.78194663	4424.12859253	4349.97220002	6453.1834414	5115.15620029	5611.32661213	5025.06196669	3654.71645099	5686.97713205	4613.6647647	4803.49998572	6333.78978244	4854.39288791	5702.96148347	4919.58511976	6669.54765713	6216.49668835	6789.3809344	6085.95646814	7032.94742579	6091.72483104	7036.46374966	5450.31965261	5851.03558741	6751.2310327	5452.82055987	
5284.6005847	6269.23911576	6594.88820458	5964.86194736	5065.46913075	5925.20442473	7604.4091691	6628.55560752	6367.45308168	6673.23683553	7426.77245287	5854.57802346	7442.47957501	6076.9789242	6466.04794824	6639.6872919	7036.37307667	6627.67208821	5206.48661944	5545.72795003	5545.62288677	5043.23459931	4457.34391143	4565.32868634	4497.79725422	3152.21564927	4027.34308923	4095.4406961	5113.81834299	4667.23759832	3849.90795951	2346.09882005	2782.76240462	2271.02657035	3379.5689145	1858.85503692	4415.52053676	2294.29294629	2394.99971782	0	2181.96055924	2336.64733695	1741.23514607	1893.50624029	1647.32008326	1351.17968125	2459.90747273	2476.00466071	2730.20178654	2637.86979109	1863.64695001	2404.71717933	3989.83229623	1908.72772776	2208.85127342	2122.40609889	2084.96001063	2232.82915417	2710.91802948	2022.24154282	3638.42643839	3632.8516028	5618.65624055	4112.01942572	4527.5036188	5096.4562122	4971.37948488	4496.80600322	6232.50479005	5097.81264914	6139.49713779	4753.17399265	5652.15737969	5381.74777872	5512.17453812	
6747.16383511	7922.84841889	8229.86206755	7425.59817155	6614.23548944	7090.06650003	8411.17870977	7710.62318047	7432.94860943	7281.03140988	8479.63111336	7347.09774853	8583.31091908	6934.07607855	7647.38608902	8175.45816423	8005.0502788	7596.78659746	6528.87526477	7208.53402158	6704.10860184	5959.86839026	6184.95234641	6047.25480786	5047.14395184	4603.27255113	6041.80929263	5731.57644704	6159.94739927	6262.61756582	5184.05389454	4127.23118392	4414.38733389	3645.94389967	4431.3799405	3262.21451843	4349.97220002	3390.60253758	2921.72882362	2404.71717933	2156.93259678	1978.53100985	2110.94431994	1695.33154173	2430.28615969	1809.37098339	2299.95835041	2463.77276045	1932.97352142	407.617467596	1880.14609237	0	3293.92541651	1543.770797	1543.88108813	1797.02490992	1314.52840712	1716.16093228	1616.98116586	765.835068956	1993.66979823	1258.72924315	3239.09294331	1788.17746757	2863.65590958	2788.42509606	3077.71262579	2768.43787413	4166.35091428	3299.54570544	3928.35241899	2895.04616261	3455.37082528	3468.34739442	3411.88054173	
7653.81711537	8787.67086701	9145.3034778	8289.89858731	7536.33713192	7882.17017226	8971.93322374	8481.72322753	8208.47380218	7891.96573537	9278.00197938	8339.10831648	9412.84236854	7681.37329608	8518.14240562	9209.4164042	8842.34214449	8437.15802699	7501.04677034	8263.94777559	7627.88756675	6763.17120596	7271.27982507	7078.88253226	5795.33809488	5642.16202504	7195.61493987	6811.1575843	7075.89356374	7324.81612897	6238.39915957	5304.5834315	5556.30360745	4689.27499333	5346.61960671	4365.05003602	4854.39288791	4338.23742253	3876.31606403	3632.8516028	3176.5101168	2961.07447574	3263.96145504	2808.82816943	3570.09981188	3016.71491529	3231.6087249	3375.93904348	2655.15472436	1214.21429927	3004.84886102	1258.72924315	3824.14867056	2602.53857146	2346.13643353	2822.34600173	2362.50973793	2570.51838313	2407.76009158	1758.88113676	1903.07567903	0	2032.15731282	1118.73103784	2750.48403548	1875.00586653	2700.88330707	2688.20496227	3551.78049156	3083.33653243	3121.60335677	2696.69690082	2749.78803607	3069.86687796	2840.72264237	
8648.80116416	10333.9903425	10268.4860261	9442.22330695	8659.53965069	8826.24171817	10199.0489541	9196.80305841	8907.18110547	8419.40364465	9532.13540076	8664.18729013	9688.77859216	8095.99287762	8799.78400332	9175.44742095	8611.19805145	8289.80610394	7696.07041385	8593.5673543	7673.02311116	7277.16747619	7729.25267604	7379.54798873	6074.26577406	6312.88353408	7817.24109189	7211.62245541	7024.75336445	7623.49237375	6275.16690531	5767.93560403	5903.11460841	5656.02004576	6112.25192322	5213.22766782	5450.31965261	5623.06810064	4477.80573603	4753.17399265	3290.16118747	2735.86353575	3364.17697044	2984.5056664	3932.0280714	3563.10236247	3128.73503925	3486.90252052	2892.8488931	2501.38952612	3093.92419462	2895.04616261	2577.79223453	3185.20825712	3670.35350435	2937.33930257	2836.71458609	3492.80238903	2098.67885243	3461.27156627	3221.34268775	2696.69690082	3084.22661369	1631.83708998	1970.10442398	1993.48391873	1856.68811644	1102.11452082	1765.00583854	662.851916196	2085.29174205	0	1338.26424543	1422.89288191	1187.39339055	
8983.83822299	10692.6199795	10620.5456696	9740.11072193	9021.23867722	9035.24812876	10193.446386	9371.19368853	9088.55808055	8438.9990875	9731.78912706	9094.54606085	9920.77487828	8256.75195913	9087.56783638	9681.96065337	8897.54591871	8577.341913	8120.84581361	9105.44582511	8052.36016109	7507.57317784	8281.02645115	7873.49628186	6283.79858232	6804.78608141	8460.50132447	7761.3516696	7416.68468929	8154.20763623	6844.79858533	6458.26580224	6555.10988972	6147.93229169	6471.80385197	5773.91994167	5452.82055987	6026.52270358	4921.87395267	5512.17453812	3956.83412439	3750.75025657	4315.41447619	3904.89733132	4931.01173021	4461.55456221	4201.43286077	4547.11463218	3886.84432113	3035.68724165	4015.03374979	3411.88054173	3758.97455648	4106.0093826	4446.84818665	3928.36407429	3510.63262652	4370.14883287	3043.78901568	4078.15708099	3821.87149527	2840.72264237	2431.8350419	1754.60480296	2840.65708598	1960.69022469	2501.99765851	2125.88275109	1709.88273269	1555.4207935	1875.97244207	1187.39339055	538.633937321	2003.18956513	0	
