0	2645.23805577	1631.3695486	919.459019898	527.026841528	1053.60636355	3082.51385253	1840.00202468	1765.1363435	3010.43283747	3196.1971579	2183.70246787	3101.31487616	2566.09318991	2506.07820966	3619.42580831	4091.55984308	3727.35488861	2555.75052371	2249.19362265	2988.23895691	2056.48624602	2136.82648432	2373.85066279	3230.15265232	2524.93146833	2628.26755189	2249.3767929	3124.10688157	2142.69399404	3374.95409795	3853.4921711	3552.66408451	4000.65698996	2543.64122042	3738.84072752	3933.98767371	3405.80734585	4193.98212055	5340.18716029	5536.09082711	6962.75648791	6460.07052752	6505.83579254	6781.79159173	6282.37073097	7420.31937846	7655.93409411	7825.40754167	6884.85250963	6535.61201754	6840.66220724	8271.69391591	6938.09550566	7401.84733674	6987.05730524	6114.89079883	7516.95452365	7131.62980162	6791.69717877	8460.82416663	7603.57350465	7306.73958758	7789.36408603	8555.51685444	9197.97558218	9463.84705741	8312.16369011	9733.56000136	9134.16221189	10300.4865674	8552.03820826	9415.92488424	9601.11085244	9170.9711213	
3196.1971579	5524.43044246	3798.35398537	3535.63412996	3722.59815602	2585.00410512	3762.02310866	1682.7691183	1752.32200633	2017.48693809	0	2132.569161	350.265647233	1633.67120745	1051.40214477	2680.28613197	1834.73180324	1716.23587941	2448.25948315	2762.70321179	2251.67887674	2483.83968883	3534.23689522	3119.48548215	3469.56028242	4283.29424547	4498.17357181	3603.61338043	2712.75746235	3168.76210668	4024.15224946	5409.58297793	4954.95436023	5819.3192784	4217.46968439	5608.24362726	4595.30832635	5611.02453643	5589.99247906	7444.80217918	6803.24233544	8340.6960387	8005.26855686	8011.35263345	8386.81296935	7937.75604657	8886.47421101	9332.1811065	9514.76472966	8461.13969261	8061.65398321	8620.87943127	9139.8830284	8590.25871896	9350.87064691	8480.90537669	7569.70926521	9360.45077593	8417.10730087	8704.74509393	10128.5086853	9078.5917185	8199.4935265	8939.16269419	9634.11727331	10503.1374726	10654.3574622	9094.75888634	10138.5396577	9806.4854456	11342.1502469	9293.30283618	10351.0911852	10649.182142	10010.3436504	
2988.23895691	5501.07127861	4172.1808101	3782.12866222	3408.5660928	2972.63597578	4974.18047705	2689.00606132	2441.35010626	2759.55576193	2251.67887674	1377.73816717	2261.47533974	1756.24115579	1370.61762488	1861.84923156	1516.13981656	1208.48396662	571.543025615	1714.29211307	0	1704.36891758	1995.52730211	1285.87809305	2173.34952116	2617.97761398	2931.46680189	1856.67647125	659.649998336	1474.89344333	1857.82437418	3383.03067876	2917.87105859	4003.53250004	2789.04093218	3848.18959218	3624.7546939	4191.36798379	3872.97492803	5591.13478925	4917.39515888	6332.19786829	5984.83354047	6045.66241926	6304.26776786	5966.94419975	6837.08603299	7298.61098789	7550.86234656	6748.06561518	6071.16020001	6935.14861211	7073.68777167	6637.54724805	7502.94851419	6484.64844036	5746.4686755	7440.22636878	6491.9633591	6957.60896107	8271.43494308	7524.88217056	6980.16238562	7308.67440179	7645.01706475	8730.92581572	8754.88021474	7218.58069278	8487.49080279	8016.7101378	9584.11460511	7548.12845758	8730.01245142	8786.26271514	8435.9330562	
3374.95409795	5555.63901377	4774.50148345	4291.45209358	3566.37736541	3757.63175056	5896.83269873	3923.38832391	3597.02279271	3928.4929837	4024.15224946	2555.7562972	4028.31544446	3032.29595515	3050.38503513	3060.18520589	3240.43272477	2923.63621254	1663.78904288	2428.45515736	1857.82437418	2321.78550768	1746.87642859	1261.53693567	2069.08261117	1484.14289246	2171.92658905	1212.41079742	1447.13861474	1373.20754288	0	1597.03157049	1150.36763048	2380.15298985	1936.38821503	2298.38639664	3244.43367042	2978.2697749	2463.50869909	3855.51485725	3311.58753316	4590.04744456	4191.36356435	4303.78968114	4463.74043199	4188.86419868	5049.3616246	5481.67247912	5777.65404946	5199.93226756	4305.13409021	5366.00762058	5451.42169784	4876.53926847	5768.62974482	4724.43493957	4141.72437191	5669.84815371	4839.92301721	5312.67126277	6579.28471438	6119.86632709	6001.86867737	5923.95153805	6007.17969032	7182.87760509	7146.87144695	5753.86888165	7289.70141164	6642.41174718	8110.63998226	6189.08173263	7389.70053467	7242.62577676	7160.36341695	
3933.98767371	6107.03112613	5523.89540447	4611.78079212	4086.73197691	3699.224819	4846.49781342	3964.52347652	3562.5020816	3006.15474383	4595.30832635	4386.63954686	4796.38194618	2969.27442675	4085.91442815	5443.05646348	4550.23302549	3956.27361856	3649.82339357	4624.18286184	3624.7546939	2415.56171031	4083.87582913	3612.38019039	1463.75001319	2755.09483427	4605.73387213	3423.44371924	3084.31787144	3538.1548476	3244.43367042	3612.56925446	3412.74998843	3022.52544502	2047.19244795	2880.61659436	0	2656.74922927	2132.62102755	4428.29966754	3193.39396944	4810.38757264	4675.19255704	4455.97202283	5314.4838323	4528.23159575	5453.44505844	5908.19348824	5827.13680154	4287.10281644	4592.39258239	4496.91475375	5781.66347432	4979.71792346	5586.76838729	4933.67586944	3688.14802423	5687.86926691	4611.36489173	4779.4735623	6098.72709912	4637.55950704	3653.4755801	4576.4992929	5908.90509374	6249.26617213	6632.64897209	5267.72061375	6203.68096613	5860.84498383	7109.14811583	5241.74391968	6014.5711799	6598.5278337	5677.08990623	
5340.18716029	6250.90090426	6612.32908897	6032.05299428	5128.13961026	5990.90867908	7717.8439997	6654.8996733	6319.69340696	6658.91931325	7444.80217918	5888.71300023	7456.9155013	6102.53449571	6479.86051182	6668.95348145	7036.56699958	6627.77367594	5269.77654415	5593.97686979	5591.13478925	5102.10418969	4493.48861404	4610.24950017	4556.96454171	3177.0094843	4018.27038706	4039.55896167	5121.6545638	4502.65472043	3855.51485725	2337.43694848	2762.58182482	1663.44896018	3357.08821409	1865.46980832	4428.29966754	2299.64852912	2394.92720927	0	2133.528641	2327.02852536	1681.88275218	1854.63422702	1840.38743708	1408.59600332	2496.3004005	2457.95934522	2669.96885151	2661.56049705	1795.81549797	2457.52366176	4036.1783986	1939.65408106	2263.35270384	2163.15924986	2075.15497513	2300.6490516	2734.95836981	2045.48750736	3501.67091065	3775.22672856	4962.75446657	4054.44300656	4026.52651788	4706.89953563	4808.19902275	4402.32961656	6310.67513428	5306.94452495	5961.02762645	4853.09436743	5575.17185873	5144.13580686	5564.65422376	
6840.66220724	7938.62178535	8268.63655562	7499.07563233	6675.95717081	7208.24729145	8532.02803906	7822.80580425	7443.71993049	7362.33098122	8620.87943127	7518.79580271	8723.63809539	7066.09332095	7804.29851023	8386.90316521	8215.47015842	7724.1347136	6754.90108769	7385.11948161	6935.14861211	6168.68294478	6355.93623437	6257.18515434	5262.61751131	4735.40706954	6134.15244657	5749.64627531	6342.62293466	6161.96695936	5366.00762058	4229.23405042	4542.69535848	3209.41886542	4532.35387439	3379.73052586	4496.91475375	3445.13910306	3072.47752224	2457.52366176	2251.80711287	2031.63408583	2118.91434499	1750.77838528	2657.32423656	1862.41786373	2311.52024878	2352.37380135	1891.33817394	578.406230707	1889.31530296	0	3469.92125898	1573.47592039	1388.89576368	1875.85093976	1407.90897707	1663.65370468	1757.68184633	610.04392468	1804.04879326	1383.96118068	3113.82764355	1954.3821762	2903.13907935	2609.01151033	3122.19043957	3095.32442034	4599.84134425	3697.13502797	3915.07956849	3183.80467731	3409.4648584	3387.35031324	3441.21420585	
7603.57350465	8881.74906314	9097.67228894	8252.63245197	7490.92624736	7805.07895185	8919.30700556	8343.47306906	7950.99718982	7632.67604945	9078.5917185	8253.37721797	9228.89299333	7473.90432242	8366.54917029	9130.47847487	8663.59819696	8147.3444191	7430.23962579	8209.5808829	7524.88217056	6683.83896683	7252.91145556	7039.42023106	5637.66189194	5580.07787379	7174.62814492	6592.56813224	6895.48506074	6959.64233116	6119.86632709	5234.15593068	5477.17713794	4201.55230336	5236.30481668	4343.45719637	4637.55950704	4328.6281514	3747.08824399	3775.22672856	2933.36507521	2814.21578814	3157.7037482	2708.98854546	3749.14299264	2994.05339027	3149.66795227	3324.82066515	2747.74614829	1179.86780943	2884.68154034	1383.96118068	3696.36712758	2630.82544894	2531.69887086	2772.47933442	2171.89029011	2732.53661452	2237.25804611	1964.08306908	2136.39804903	0	2100.86497001	1024.49746775	2970.98682456	1988.70306151	2810.08504565	2795.74600633	3720.80770175	3054.6135972	3096.49678142	2507.53602931	2312.27998808	2885.87356371	2300.26078767	
8552.03820826	10297.95888	10149.2907209	9343.88223177	8566.84559506	8686.25185234	10038.8967748	9001.0797168	8587.58989234	8084.44074097	9293.30283618	8574.51546667	9466.619764	7813.71001376	8622.74583102	9112.37759405	8426.69414454	8001.08864739	7600.75398399	8561.51180824	7548.12845758	7176.84248906	7723.38571701	7337.7915537	5905.32893365	6249.88636392	7760.73809774	7047.4760208	6894.28109932	7351.13752447	6189.08173263	5638.28946273	5821.19429549	4997.71470639	6013.17644066	5187.42611381	5241.74391968	5585.71170229	4398.11422566	4853.09436743	3234.71409347	2804.30939328	3459.63381428	3085.24795937	3953.13226814	3564.87820896	3127.33162005	3646.24577848	3284.97561596	2647.19142096	3224.67348394	3183.80467731	2273.57498866	3228.35628646	3809.33324854	2991.43968172	2874.24219272	3646.92189946	2183.54063546	3577.15883659	2957.1028662	2507.53602931	2866.866193	1508.59663109	1835.19851833	1983.8177279	1984.50752904	850.547264286	1469.14022436	670.909081368	2157.46085892	0	1475.00139176	1648.29737866	1339.82630646	
9170.9711213	10809.3740275	10758.3815207	9896.79407166	9160.26951137	9238.23134988	10351.9019052	9592.5183317	9182.1851618	8598.50580543	10010.3436504	9426.14072079	10205.0080481	8466.3874391	9397.14758636	10093.3592933	9310.91371295	8841.20424425	8482.2321725	9449.92948545	8435.9330562	7845.9593339	8603.2346594	8229.20589797	6595.24025703	7027.41119309	8657.60443823	7908.76746538	7776.52485672	8214.24749987	7160.36341695	6583.92820555	6766.07351298	5773.97083121	6683.37314452	5936.26867365	5677.08990623	6132.17921673	5119.77385799	5564.65422376	4107.73446533	3767.82732087	4383.03587248	3957.368867	4909.1553891	4402.4134501	4057.72877785	4432.61893939	3917.49264221	3000.5719887	4117.26168477	3441.21420585	3510.71902244	3984.07881299	4232.18524622	3877.19600561	3594.4841852	4202.42148453	3090.06161187	3936.45578587	3217.18816583	2300.26078767	2489.07340215	1563.31151558	2832.57491708	1845.03531225	2350.41965105	2144.314237	1653.79792901	1572.81256629	1744.66448169	1339.82630646	468.979397004	1968.26504128	0	
